"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event"
"133",NA,"ACTUAL","actual",2019-05-13,5570,NA,NA,2019-05-13,8.62532985002082,"0"
"134",NA,"ACTUAL","actual",2019-05-14,5181,NA,NA,2019-05-14,8.55294636112206,"0"
"135",NA,"ACTUAL","actual",2019-05-15,5097,NA,NA,2019-05-15,8.53660358493606,"0"
"136",NA,"ACTUAL","actual",2019-05-16,4835,NA,NA,2019-05-16,8.48384321173468,"0"
"137",NA,"ACTUAL","actual",2019-05-17,4770,NA,NA,2019-05-17,8.47031120551611,"0"
"138",NA,"ACTUAL","actual",2019-05-18,4074,NA,NA,2019-05-18,8.31262602567496,"0"
"139",NA,"ACTUAL","actual",2019-05-19,2350,NA,NA,2019-05-19,7.76259604854007,"0"
"140",NA,"ACTUAL","actual",2019-05-20,6003.00000000001,NA,NA,2019-05-20,8.70018119275335,"0"
"141",NA,"ACTUAL","actual",2019-05-21,5272,NA,NA,2019-05-21,8.57035473953047,"0"
"142",NA,"ACTUAL","actual",2019-05-22,5360,NA,NA,2019-05-22,8.58690580382754,"0"
"143",NA,"ACTUAL","actual",2019-05-23,4765,NA,NA,2019-05-23,8.46926265765869,"0"
"144",NA,"ACTUAL","actual",2019-05-24,4913,NA,NA,2019-05-24,8.49984355308112,"0"
"145",NA,"ACTUAL","actual",2019-05-25,3650,NA,NA,2019-05-25,8.20275638165564,"0"
"146",NA,"ACTUAL","actual",2019-05-26,2036,NA,NA,2019-05-26,7.61923341622681,"0"
"147",NA,"ACTUAL","actual",2019-05-27,2909,NA,NA,2019-05-27,7.97590836016554,"0"
"148",NA,"ACTUAL","actual",2019-05-28,6797,NA,NA,2019-05-28,8.82438373025606,"0"
"149",NA,"ACTUAL","actual",2019-05-29,5682,NA,NA,2019-05-29,8.64523454129712,"0"
"150",NA,"ACTUAL","actual",2019-05-30,5456,NA,NA,2019-05-30,8.60465446718623,"0"
"151",NA,"ACTUAL","actual",2019-05-31,6362.99999999999,NA,NA,2019-05-31,8.75841238945768,"0"
"152",NA,"ACTUAL","actual",2019-06-01,6039,NA,NA,2019-06-01,8.70615929092886,"0"
"153",NA,"ACTUAL","actual",2019-06-02,3134,NA,NA,2019-06-02,8.05038445306702,"0"
"154",NA,"ACTUAL","actual",2019-06-03,9263,NA,NA,2019-06-03,9.13389119981278,"0"
"155",NA,"ACTUAL","actual",2019-06-04,7310,NA,NA,2019-06-04,8.89713534229332,"0"
"156",NA,"ACTUAL","actual",2019-06-05,7875,NA,NA,2019-06-05,8.97157543975902,"0"
"157",NA,"ACTUAL","actual",2019-06-06,5797,NA,NA,2019-06-06,8.6652683094816,"0"
"158",NA,"ACTUAL","actual",2019-06-07,5878,NA,NA,2019-06-07,8.67914195840225,"0"
"159",NA,"ACTUAL","actual",2019-06-08,4547,NA,NA,2019-06-08,8.42244285487043,"0"
"160",NA,"ACTUAL","actual",2019-06-09,2644,NA,NA,2019-06-09,7.8804263442924,"0"
"161",NA,"ACTUAL","actual",2019-06-10,7216,NA,NA,2019-06-10,8.88419463307227,"0"
"162",NA,"ACTUAL","actual",2019-06-11,6392,NA,NA,2019-06-11,8.76295892076673,"0"
"163",NA,"ACTUAL","actual",2019-06-12,6009,NA,NA,2019-06-12,8.70118002752925,"0"
"164",NA,"ACTUAL","actual",2019-06-13,5633,NA,NA,2019-06-13,8.63657494843632,"0"
"165",NA,"ACTUAL","actual",2019-06-14,5189,NA,NA,2019-06-14,8.55448897615993,"0"
"166",NA,"ACTUAL","actual",2019-06-15,4236,NA,NA,2019-06-15,8.35161075062656,"0"
"167",NA,"ACTUAL","actual",2019-06-16,2032,NA,NA,2019-06-16,7.61726781362835,"0"
"168",NA,"ACTUAL","actual",2019-06-17,6207,NA,NA,2019-06-17,8.73359406186306,"0"
"169",NA,"ACTUAL","actual",2019-06-18,5490,NA,NA,2019-06-18,8.61086566727887,"0"
"170",NA,"ACTUAL","actual",2019-06-19,5695,NA,NA,2019-06-19,8.64751945309181,"0"
"171",NA,"ACTUAL","actual",2019-06-20,5277,NA,NA,2019-06-20,8.57130251706327,"0"
"172",NA,"ACTUAL","actual",2019-06-21,5346,NA,NA,2019-06-21,8.58429093494873,"0"
"173",NA,"ACTUAL","actual",2019-06-22,4080,NA,NA,2019-06-22,8.31409733540581,"0"
"174",NA,"ACTUAL","actual",2019-06-23,2277,NA,NA,2019-06-23,7.73105314400713,"0"
"175",NA,"ACTUAL","actual",2019-06-24,6209,NA,NA,2019-06-24,8.73391617492752,"0"
"176",NA,"ACTUAL","actual",2019-06-25,5766,NA,NA,2019-06-25,8.65990729361541,"0"
"177",NA,"ACTUAL","actual",2019-06-26,5368,NA,NA,2019-06-26,8.58839695042257,"0"
"178",NA,"ACTUAL","actual",2019-06-27,5524,NA,NA,2019-06-27,8.61703852638595,"0"
"179",NA,"ACTUAL","actual",2019-06-28,5614,NA,NA,2019-06-28,8.63319686717254,"0"
"180",NA,"ACTUAL","actual",2019-06-29,4407,NA,NA,2019-06-29,8.39117635083275,"0"
"181",NA,"ACTUAL","actual",2019-06-30,2645,NA,NA,2019-06-30,7.8808043446749,"0"
"182",NA,"ACTUAL","actual",2019-07-01,8624.99999999999,NA,NA,2019-07-01,9.06253617720779,"0"
"183",NA,"ACTUAL","actual",2019-07-02,6799,NA,NA,2019-07-02,8.8246778911642,"0"
"184",NA,"ACTUAL","actual",2019-07-03,7699.00000000001,NA,NA,2019-07-03,8.94897560784178,"0"
"185",NA,"ACTUAL","actual",2019-07-04,2360,NA,NA,2019-07-04,7.76684053708551,"0"
"186",NA,"ACTUAL","actual",2019-07-05,8238.00000000001,NA,NA,2019-07-05,9.01663425631559,"0"
"187",NA,"ACTUAL","actual",2019-07-06,4815,NA,NA,2019-07-06,8.47969898698866,"0"
"188",NA,"ACTUAL","actual",2019-07-07,2572,NA,NA,2019-07-07,7.85282781228174,"0"
"189",NA,"ACTUAL","actual",2019-07-08,7787.00000000001,NA,NA,2019-07-08,8.96033936649209,"0"
"190",NA,"ACTUAL","actual",2019-07-09,6722,NA,NA,2019-07-09,8.81328976246904,"0"
"191",NA,"ACTUAL","actual",2019-07-10,6746,NA,NA,2019-07-10,8.81685324062743,"0"
"192",NA,"ACTUAL","actual",2019-07-11,5912,NA,NA,2019-07-11,8.68490859582083,"0"
"193",NA,"ACTUAL","actual",2019-07-12,6077,NA,NA,2019-07-12,8.71243097347674,"0"
"194",NA,"ACTUAL","actual",2019-07-13,4674,NA,NA,2019-07-13,8.44998444172279,"0"
"195",NA,"ACTUAL","actual",2019-07-14,2634,NA,NA,2019-07-14,7.87663846097546,"0"
"196",NA,"ACTUAL","actual",2019-07-15,7288,NA,NA,2019-07-15,8.89412164138221,"0"
"197",NA,"ACTUAL","actual",2019-07-16,6100,NA,NA,2019-07-16,8.71620797115185,"0"
"198",NA,"ACTUAL","actual",2019-07-17,6179,NA,NA,2019-07-17,8.72907355045174,"0"
"199",NA,"ACTUAL","actual",2019-07-18,5663,NA,NA,2019-07-18,8.64188563537355,"0"
"200",NA,"ACTUAL","actual",2019-07-19,5688,NA,NA,2019-07-19,8.64628976475065,"0"
"201",NA,"ACTUAL","actual",2019-07-20,4422,NA,NA,2019-07-20,8.39457347786833,"0"
"202",NA,"ACTUAL","actual",2019-07-21,2485,NA,NA,2019-07-21,7.81843027207066,"0"
"203",NA,"ACTUAL","actual",2019-07-22,6832.99999999999,NA,NA,2019-07-22,8.82966543267524,"0"
"204",NA,"ACTUAL","actual",2019-07-23,5972,NA,NA,2019-07-23,8.69500459273231,"0"
"205",NA,"ACTUAL","actual",2019-07-24,6173,NA,NA,2019-07-24,8.7281022050621,"0"
"206",NA,"ACTUAL","actual",2019-07-25,5531,NA,NA,2019-07-25,8.61830469278465,"0"
"207",NA,"ACTUAL","actual",2019-07-26,5685,NA,NA,2019-07-26,8.64576229221094,"0"
"208",NA,"ACTUAL","actual",2019-07-27,4222,NA,NA,2019-07-27,8.34830105493394,"0"
"209",NA,"ACTUAL","actual",2019-07-28,2316,NA,NA,2019-07-28,7.74802852443238,"0"
"210",NA,"ACTUAL","actual",2019-07-29,6602,NA,NA,2019-07-29,8.79527937019457,"0"
"211",NA,"ACTUAL","actual",2019-07-30,6120,NA,NA,2019-07-30,8.71948076085107,"0"
"212",NA,"ACTUAL","actual",2019-07-31,5167,NA,NA,2019-07-31,8.55024104546244,"0"
"213",NA,"ACTUAL","actual",2019-08-01,6210,NA,NA,2019-08-01,8.7340771925593,"0"
"214",NA,"ACTUAL","actual",2019-08-02,5793,NA,NA,2019-08-02,8.66457817832929,"0"
"215",NA,"ACTUAL","actual",2019-08-03,4695,NA,NA,2019-08-03,8.45446636150793,"0"
"216",NA,"ACTUAL","actual",2019-08-04,2610,NA,NA,2019-08-04,7.86748856869913,"0"
"217",NA,"ACTUAL","actual",2019-08-05,7044,NA,NA,2019-08-05,8.86007342433278,"0"
"218",NA,"ACTUAL","actual",2019-08-06,4908,NA,NA,2019-08-06,8.49882553405805,"0"
"219",NA,"ACTUAL","actual",2019-08-07,4944,NA,NA,2019-08-07,8.50613224405681,"0"
"220",NA,"ACTUAL","actual",2019-08-08,4682,NA,NA,2019-08-08,8.45169420918354,"0"
"221",NA,"ACTUAL","actual",2019-08-09,4468,NA,NA,2019-08-09,8.40491994893345,"0"
"222",NA,"ACTUAL","actual",2019-08-10,3345,NA,NA,2019-08-10,8.11552088154677,"0"
"223",NA,"ACTUAL","actual",2019-08-11,1911,NA,NA,2019-08-11,7.55590509361135,"0"
"224",NA,"ACTUAL","actual",2019-08-12,5177,NA,NA,2019-08-12,8.55217416031148,"0"
"225",NA,"ACTUAL","actual",2019-08-13,4683,NA,NA,2019-08-13,8.45190772471761,"0"
"226",NA,"ACTUAL","actual",2019-08-14,4615,NA,NA,2019-08-14,8.43728380818794,"0"
"227",NA,"ACTUAL","actual",2019-08-15,4423,NA,NA,2019-08-15,8.39479954320217,"0"
"228",NA,"ACTUAL","actual",2019-08-16,4114,NA,NA,2019-08-16,8.32239411311117,"0"
"229",NA,"ACTUAL","actual",2019-08-17,3337,NA,NA,2019-08-17,8.11312710422178,"0"
"230",NA,"ACTUAL","actual",2019-08-18,1930,NA,NA,2019-08-18,7.56579328242851,"0"
"231",NA,"ACTUAL","actual",2019-08-19,4909,NA,NA,2019-08-19,8.49902922078857,"0"
"232",NA,"ACTUAL","actual",2019-08-20,3915,NA,NA,2019-08-20,8.2728260036504,"0"
"233",NA,"ACTUAL","actual",2019-08-21,4097,NA,NA,2019-08-21,8.31825432879885,"0"
"234",NA,"ACTUAL","actual",2019-08-22,4058,NA,NA,2019-08-22,8.3086919168389,"0"
"235",NA,"ACTUAL","actual",2019-08-23,3837,NA,NA,2019-08-23,8.25270667656764,"0"
"236",NA,"ACTUAL","actual",2019-08-24,3194,NA,NA,2019-08-24,8.06934236681164,"0"
"237",NA,"ACTUAL","actual",2019-08-25,1787,NA,NA,2019-08-25,7.48885295573346,"0"
"238",NA,"ACTUAL","actual",2019-08-26,4712,NA,NA,2019-08-26,8.45807992692373,"0"
"239",NA,"ACTUAL","actual",2019-08-27,4118,NA,NA,2019-08-27,8.32336569443608,"0"
"240",NA,"ACTUAL","actual",2019-08-28,4136,NA,NA,2019-08-28,8.32772616646141,"0"
"241",NA,"ACTUAL","actual",2019-08-29,4191,NA,NA,2019-08-29,8.34093322600088,"0"
"242",NA,"ACTUAL","actual",2019-08-30,4217,NA,NA,2019-08-30,8.34711636103872,"0"
"243",NA,"ACTUAL","actual",2019-08-31,3286,NA,NA,2019-08-31,8.09773057366422,"0"
"244",NA,"ACTUAL","actual",2019-09-01,2203,NA,NA,2019-09-01,7.6980291702728,"0"
"245",NA,"ACTUAL","actual",2019-09-02,2985,NA,NA,2019-09-02,8.00168997809913,"0"
"246",NA,"ACTUAL","actual",2019-09-03,7256,NA,NA,2019-09-03,8.88972179927814,"0"
"247",NA,"ACTUAL","actual",2019-09-04,5508,NA,NA,2019-09-04,8.61413839747272,"0"
