"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event"
"121",NA,"ACTUAL","actual",2019-05-01,5859,NA,NA,2019-05-01,8.67590488257106,"0"
"122",NA,"ACTUAL","actual",2019-05-02,5535,NA,NA,2019-05-02,8.61902749729751,"0"
"123",NA,"ACTUAL","actual",2019-05-03,6190,NA,NA,2019-05-03,8.73085190351923,"0"
"124",NA,"ACTUAL","actual",2019-05-04,3250,NA,NA,2019-05-04,8.08671792030391,"0"
"125",NA,"ACTUAL","actual",2019-05-05,2628,NA,NA,2019-05-05,7.87435882472988,"0"
"126",NA,"ACTUAL","actual",2019-05-06,6084,NA,NA,2019-05-06,8.71358200542163,"0"
"127",NA,"ACTUAL","actual",2019-05-07,4939,NA,NA,2019-05-07,8.50512061018197,"0"
"128",NA,"ACTUAL","actual",2019-05-08,4682,NA,NA,2019-05-08,8.45169420918354,"0"
"129",NA,"ACTUAL","actual",2019-05-09,4249,NA,NA,2019-05-09,8.35467426191846,"0"
"130",NA,"ACTUAL","actual",2019-05-10,4338,NA,NA,2019-05-10,8.37539918579835,"0"
"131",NA,"ACTUAL","actual",2019-05-11,2989,NA,NA,2019-05-11,8.00302866638473,"0"
"132",NA,"ACTUAL","actual",2019-05-12,2216,NA,NA,2019-05-12,7.70391020961631,"0"
"133",NA,"ACTUAL","actual",2019-05-13,5140,NA,NA,2019-05-13,8.54500289205551,"0"
"134",NA,"ACTUAL","actual",2019-05-14,4695,NA,NA,2019-05-14,8.45446636150793,"0"
"135",NA,"ACTUAL","actual",2019-05-15,4657,NA,NA,2019-05-15,8.44634145044429,"0"
"136",NA,"ACTUAL","actual",2019-05-16,4899,NA,NA,2019-05-16,8.49699048409872,"0"
"137",NA,"ACTUAL","actual",2019-05-17,4794,NA,NA,2019-05-17,8.47532898731754,"0"
"138",NA,"ACTUAL","actual",2019-05-18,3695,NA,NA,2019-05-18,8.21500643276157,"0"
"139",NA,"ACTUAL","actual",2019-05-19,3072,NA,NA,2019-05-19,8.03040956213048,"0"
"140",NA,"ACTUAL","actual",2019-05-20,6094,NA,NA,2019-05-20,8.71522404191537,"0"
"141",NA,"ACTUAL","actual",2019-05-21,5109,NA,NA,2019-05-21,8.53895468319775,"0"
"142",NA,"ACTUAL","actual",2019-05-22,4731,NA,NA,2019-05-22,8.46210322509828,"0"
"143",NA,"ACTUAL","actual",2019-05-23,4454,NA,NA,2019-05-23,8.40178233990491,"0"
"144",NA,"ACTUAL","actual",2019-05-24,5132,NA,NA,2019-05-24,8.5434455625603,"0"
"145",NA,"ACTUAL","actual",2019-05-25,3482,NA,NA,2019-05-25,8.155649270366,"0"
"146",NA,"ACTUAL","actual",2019-05-26,3156,NA,NA,2019-05-26,8.05737748855799,"0"
"147",NA,"ACTUAL","actual",2019-05-27,3807,NA,NA,2019-05-27,8.24485939591126,"0"
"148",NA,"ACTUAL","actual",2019-05-28,6616,NA,NA,2019-05-28,8.79739737401206,"0"
"149",NA,"ACTUAL","actual",2019-05-29,5772,NA,NA,2019-05-29,8.66094715506093,"0"
"150",NA,"ACTUAL","actual",2019-05-30,5888,NA,NA,2019-05-30,8.68084148294457,"0"
"151",NA,"ACTUAL","actual",2019-05-31,6442,NA,NA,2019-05-31,8.77074954913864,"0"
